filename,cleaned_sentence,unvowel_sentence
WikiNewsTruth.txt,"تَحْمِلُ الْمَرْكَبَةُ مَا يُقَارِبُ خَمْسَةَ أَطْنَانٍ مِنَ الْأَغْذِيَةِ وَالْمَاءِ وَالْمَلَابِسِ، بِالْإِضَافَةِ إِلَى رُوبُوتْ يَتَكَلَّمُ الْيَابَانِيَّةَ يَزِنُ حَوَالَيْ كِيلُوغْرَامٍ وَطُولُهُ حَوَالَيْ 30 سم. وَهَذَا الرُّوبُوتْ مُخَصَّصٌ لِرَائِدِ الْفَضَاءِ الْيَابَانِيِّ كُوئِيتْشِي وَاكَاتَا الَّذِي مِنَ الْمُقَرَّرِ أَنْ يَنْضَمَّ إِلَى طَاقِمِ الْمَحَطَّةِ فِي نُوفَمْبِرَ الْقَادِمِ لِيَعْمَلَ فِيهَا حَوَالَيْ نِصْفِ سَنَةٍ.
","تحمل المركبة ما يقارب خمسة أطنان من الأغذية والماء والملابس، بالإضافة إلى روبوت يتكلم اليابانية يزن حوالي كيلوغرام وطوله حوالي 30 سم. وهذا الروبوت مخصص لرائد الفضاء الياباني كوئيتشي واكاتا الذي من المقرر أن ينضم إلى طاقم المحطة في نوفمبر القادم ليعمل فيها حوالي نصف سنة.
"
WikiNewsTruth.txt,"وَيَهْدِفُ إِرْسَالُ الرُّوبُوتِ الْمُتَكَلِّمِ إِلَى دِرَاسَةِ تَأْثِيرِهِ عَلَى الْحَالَةِ النَّفْسِيَّةِ لِرُوَّادِ الْفَضَاءِ عَسَى أَنْ يُفَرِّجَ عَنْهُمْ قَلِيلًا عُزْلَتَهُمُ الَّتِي يَعِيشُونَ فِيهَا.
دِرَاسَةٌ تَتَنَاوَلُ أَكْثَرَ مَوَاضِيعِ وِيكِيبِيدْيَا إِثَارَةً لِحُرُوبِ التَّحْرِيرِ
","ويهدف إرسال الروبوت المتكلم إلى دراسة تأثيره على الحالة النفسية لرواد الفضاء عسى أن يفرج عنهم قليلا عزلتهم التي يعيشون فيها.
دراسة تتناول أكثر مواضيع ويكيبيديا إثارة لحروب التحرير
"
WikiNewsTruth.txt,وَأَجْرَوْا بَحْثَهُمْ عَلَى النُّسَخِ الْمُنْفَرِدَةِ وَالْمُقَارَنَاتِ ضِمْنَ الْعَنَاقِيدِ وَبَيْنَ الْعَنَاقِيدِ عَلَى جَمِيعِ الْمَقَالَاتِ الْمُخْتَارَةِ ثُمَّ حَسَبَ التَّصْنِيفَاتِ الْوَاسِعَةِ (عَشْرِ تَصْنِيفَاتٍ) .,وأجروا بحثهم على النسخ المنفردة والمقارنات ضمن العناقيد وبين العناقيد على جميع المقالات المختارة ثم حسب التصنيفات الواسعة (عشر تصنيفات) .
WikiNewsTruth.txt,"وَمِنَ الْمَوَاضِيعِ الَّتِي حَظِيَتْ بِاهْتِمَامٍ فِي جَمِيعِ النُّسَخِ تِلْكَ الْمُتَعَلِّقَةُ بِشَخْصِيَّةِ هِتْلَرْ وَدَوْلَةِ إِسْرَائِيلَ وَالْهُولُوكُوسْتْ وَاللَّهِ وَالْإِلْحَادِ. وَفِي عُنْقُودِ الشَّرْقِ الْأَوْسَطِ (الْعِبْرِيَّةِ وَالْعَرَبِيَّةِ وَالْفَارِسِيَّةِ) مَوَاضِيعُ الْحَرْبِ عَلَى غَزَّةَ وَإِسْرَائِيلَ وَالْإِسْلَامِ، وَفِي عُنْقُودِ أُورُوبَّا الْغَرْبِيَّةِ / أَمْرِيكَا شَخْصِيَّةُ يَسُوعَ الْمَسِيحِ وَالْعِلَاجِ الْمِثْلِيِّ بِالْإِضَافَةِ إِلَى شُهُودِ يَهُوهْ وَاللَّاسُلْطَوِيَّةِ.
","ومن المواضيع التي حظيت باهتمام في جميع النسخ تلك المتعلقة بشخصية هتلر ودولة إسرائيل والهولوكوست والله والإلحاد. وفي عنقود الشرق الأوسط (العبرية والعربية والفارسية) مواضيع الحرب على غزة وإسرائيل والإسلام، وفي عنقود أوروبا الغربية / أمريكا شخصية يسوع المسيح والعلاج المثلي بالإضافة إلى شهود يهوه واللاسلطوية.
"
WikiNewsTruth.txt,"لَاحَظَ الْبَاحِثُونَ أَنَّ حُرُوبَ التَّحْرِيرِ لَا تَكُونُ مُسْتَمِرَّةً عَادَةً، وَكَثِيرًا مَا تُثَارُ بِأَحْدَاثِ الْعَالَمِ الْخَارِجِيِّ الَّذِي يُثِيرُ اهْتِمَامَ الْمُشَارِكِينَ بِهَا.
مِنَ اللَّافِتِ لِلنَّظَرِ أَنَّ الْمَقَالَةَ عَنْ نَبِيِّ الْإِسْلَامِ مُحَمَّدٍ كَانَتْ ضِمْنَ الْمَقَالَاتِ الْخِلَافِيَّةِ الْعَشَرَةِ الْأُولَى فِي وِيكِيبِيدْيَا الْإِنْكِلِيزِيَّةِ وَالْعَرَبِيَّةِ (فِي الْمَرْتَبَةِ الثَّالِثَةِ) وَالْفَارِسِيَّةِ (الْعَاشِرَةِ) ، وَأَنَّ قَائِمَةَ الْعَشْرِ الْأَوَائِلِ فِي وِيكِيبِيدْيَا الْإِسْبَانِيَّةِ كَانَتْ تَحْوِي عَدَدًا مِنَ النَّوَادِي وَالشَّخْصِيَّاتِ الرِّيَاضِيَّةِ.
","لاحظ الباحثون أن حروب التحرير لا تكون مستمرة عادة، وكثيرا ما تثار بأحداث العالم الخارجي الذي يثير اهتمام المشاركين بها.
من اللافت للنظر أن المقالة عن نبي الإسلام محمد كانت ضمن المقالات الخلافية العشرة الأولى في ويكيبيديا الإنكليزية والعربية (في المرتبة الثالثة) والفارسية (العاشرة) ، وأن قائمة العشر الأوائل في ويكيبيديا الإسبانية كانت تحوي عددا من النوادي والشخصيات الرياضية.
"
WikiNewsTruth.txt,"وَمَا يَجْعَلُهَا مُنَاسِبَةً لِإِجْرَاءِ مِثْلِ هَذِهِ الْبُحُوثِ أَنَّ جَمِيعَ التَّعْدِيلَاتِ الْمُجْرَاةِ عَلَى أَيِّ صَفْحَةٍ تَبْقَى مَحْفُوظَةً فِي صَفْحَةِ تَارِيخِ التَّعْدِيلَاتِ، فَيُمْكِنُ الِاطِّلَاعُ عَلَيْهَا وَتَحْلِيلُهَا لِمَعْرِفَةِ كَيْفِيَّةِ تَطَوُّرِ الصَّفْحَةِ مِنْ نُسْخَتِهَا الْأُولَى حَتَّى نُسْخَتِهَا الْحَالِيَّةِ.
","وما يجعلها مناسبة لإجراء مثل هذه البحوث أن جميع التعديلات المجراة على أي صفحة تبقى محفوظة في صفحة تاريخ التعديلات، فيمكن الاطلاع عليها وتحليلها لمعرفة كيفية تطور الصفحة من نسختها الأولى حتى نسختها الحالية.
"
WikiNewsTruth.txt,"وَاسْتَطْرَدَ أَنَّ التَّطْبِيقَ لَا يَعْمَلُ إِلَّا أَثْنَاءَ تَشْغِيلِ نِظَامِ الْمِلَاحَةِ الْآلِيِّ، فَإِذَا اكْتَشَفَ الطَّيَّارُونَ اخْتِرَاقَ النِّظَامِ - عِلْمًا أَنَّ ذَلِكَ لَيْسَ بِالْمُهِمَّةِ السَّهْلَةِ - يَكْفِي أَنْ يُعَطِّلُوهُ وَيَسْتَلِمُوا الْقِيَادَةَ الْيَدَوِيَّةَ.
","واستطرد أن التطبيق لا يعمل إلا أثناء تشغيل نظام الملاحة الآلي، فإذا اكتشف الطيارون اختراق النظام - علما أن ذلك ليس بالمهمة السهلة - يكفي أن يعطلوه ويستلموا القيادة اليدوية.
"
WikiNewsTruth.txt,"إِسْرَائِيلُ تُوَاجِهُ أَكْبَرَ عَمَلِيَّةِ قَرْصَنَةٍ إِلِكْتِرُونِيَّةٍ يَشُنُّهَا نُشَطَاءُ فِلَسْطِينِيُّونَ
أَفَادَتْ عِدَّةُ وَسَائِلِ إِعْلَامٍ إِسْرَائِيلِيَّةٍ أَنَّ عَدَدًا كَبِيرًا مِنَ الْمَوَاقِعِ الْإِلِكْتِرُونِيَّةِ بِمَا فِيهَا بَعْضُ التَّابِعَةِ لِوِزَارَاتٍ مُخْتَلِفَةٍ مِثْلِ وِزَارَةِ الِاسْتِخْبَارَاتِ، تَعَرَّضَتْ لِقَرْصَنَةٍ إِلِكْتِرُونِيَّةٍ كُبْرَى ابْتِدَاءً مِنْ لَيْلِ السَّبْتِ - الْأَحَدِ فِي 7 أَبْرِيلَ 2013 م. ","إسرائيل تواجه أكبر عملية قرصنة إلكترونية يشنها نشطاء فلسطينيون
أفادت عدة وسائل إعلام إسرائيلية أن عددا كبيرا من المواقع الإلكترونية بما فيها بعض التابعة لوزارات مختلفة مثل وزارة الاستخبارات، تعرضت لقرصنة إلكترونية كبرى ابتداء من ليل السبت - الأحد في 7 أبريل 2013 م. "
WikiNewsTruth.txt,"وَقَدْ وَضَعَ الْقَرَاصِنَةُ رَسَائِلَ مُخْتَلِفَةً دَاعِمَةً لِلْأَسْرَى الْفِلَسْطِينِيِّينَ وَالْقَضِيَّةِ الْفِلَسْطِينِيَّةِ، وَأُخْرَى مُنَدِّدَةً بِالسِّيَاسَةِ الْإِسْرَائِيلِيَّةِ تُجَاهَ الْفِلَسْطِينِيِّينَ عَلَى الْمَوَاقِعِ الْمُخْتَرَقَةِ.
","وقد وضع القراصنة رسائل مختلفة داعمة للأسرى الفلسطينيين والقضية الفلسطينية، وأخرى منددة بالسياسة الإسرائيلية تجاه الفلسطينيين على المواقع المخترقة.
"
WikiNewsTruth.txt,"وَقَدْ نَقَلَتْ صَحِيفَتَا مَعَارِيفِ الْعِبْرِيَّةُ وَالْحَيَاةُ اللُّبْنَانِيَّةُ قَائِمَةَ الْمَوَاقِعِ الْإِلِكْتِرُونِيَّةِ الَّتِي تَمَّ اسْتِهْدَافُهَا، وَهِيَ مَوْقِعُ الْبُورْصَةِ الْإِسْرَائِيلِيَّةِ، وَمَوْقِعُ رَئِيسِ وُزَرَاءِ إِسْرَائِيلَ، وَمَوْقِعُ وِزَارَةِ الدِّفَاعِ، وَمَوْقِعُ جِهَازِ الْأَمْنِ الدَّاخِلِيِّ "" الشَّابَاكْ ""، وَمَوْقِعُ الصِّنَاعَاتِ الْعَسْكَرِيَّةِ الْإِسْرَائِيلِيَّةِ، بِالْإِضَافَةِ إِلَى مَوْقِعِ مَكْتَبِ الْإِحْصَاءِ الرَّسْمِيِّ، وَمَوْقِعِ وِزَارَةِ التَّرْبِيَةِ وَالتَّعْلِيمِ، وَعَشَرَاتِ الْمَوَاقِعِ الْأُخْرَى وَآلَافِ الْحِسَابَاتِ الْإِسْرَائِيلِيَّةِ عَلَى مَوْقِعَيْ فِيسْبُوكْ وَتُوِيتَرْ لِلتَّوَاصُلِ الِاجْتِمَاعِيِّ، وَآلَافِ الْحِسَابَاتِ الْمَصْرِفِيَّةِ أَيْضًا. ","وقد نقلت صحيفتا معاريف العبرية والحياة اللبنانية قائمة المواقع الإلكترونية التي تم استهدافها، وهي موقع البورصة الإسرائيلية، وموقع رئيس وزراء إسرائيل، وموقع وزارة الدفاع، وموقع جهاز الأمن الداخلي "" الشاباك ""، وموقع الصناعات العسكرية الإسرائيلية، بالإضافة إلى موقع مكتب الإحصاء الرسمي، وموقع وزارة التربية والتعليم، وعشرات المواقع الأخرى وآلاف الحسابات الإسرائيلية على موقعي فيسبوك وتويتر للتواصل الاجتماعي، وآلاف الحسابات المصرفية أيضا. "
WikiNewsTruth.txt,"حَيْثُ قَالَ عَلَى صَفْحَتِهِ الشَّخْصِيَّةِ عَلَى فِيسْبُوكْ: "" تَقُومُ فِي هَذِهِ الْأَثْنَاءِ بَعْضُ الْجِهَاتِ الْمَجْهُولَةِ وَمُنْذُ الْأَمْسِ تَحْدِيدًا بِمُحَاوَلَاتٍ لِتَعْطِيلِ بَعْضِ الْمَوَاقِعِ الْإِلِكْتِرُونِيَّةِ الْفِلَسْطِينِيَّةِ وَنَشْرِ رَسَائِلَ مُشَوَّهَةٍ عَلَى صَفَحَاتِهَا رَدًّا عَلَى هَجَمَاتٍ تَتَعَرَّضُ لَهَا بَعْضُ الْمَوَاقِعِ الْإِسْرَائِيلِيَّةِ بَعْدَ أَنْ أَعْلَنَ مِنْ قَبْلُ مَصْدَرٌ مَجْهُولٌ بِأَنَّ الْيَوْمَ الْأَحَدَ، سَيَشْهَدُ هُجُومًا إِلِكْتِرُونِيًّا وَاسِعًا عَلَى إِسْرَائِيلَ "". ","حيث قال على صفحته الشخصية على فيسبوك: "" تقوم في هذه الأثناء بعض الجهات المجهولة ومنذ الأمس تحديدا بمحاولات لتعطيل بعض المواقع الإلكترونية الفلسطينية ونشر رسائل مشوهة على صفحاتها ردا على هجمات تتعرض لها بعض المواقع الإسرائيلية بعد أن أعلن من قبل مصدر مجهول بأن اليوم الأحد، سيشهد هجوما إلكترونيا واسعا على إسرائيل "". "
WikiNewsTruth.txt,"كَمَا أَفَادَتْ مُرَاسِلَةُ قَنَاةِ رُوسْيَا الْيَوْمَ أَنَّ إِسْرَائِيلَ شَنَّتْ حَمْلَةَ اعْتِقَالَاتٍ مُوَسَّعَةً فِي الضَّفَّةِ الْغَرْبِيَّةِ يَوْمَ الْأَحَدِ فِي 7 أَبْرِيلَ الْجَارِي بَعْدَ تَعَرُّضِ مَوَاقِعِهَا لِعَمَلِيَّةِ الْقَرْصَنَةِ.
","كما أفادت مراسلة قناة روسيا اليوم أن إسرائيل شنت حملة اعتقالات موسعة في الضفة الغربية يوم الأحد في 7 أبريل الجاري بعد تعرض مواقعها لعملية القرصنة.
"
WikiNewsTruth.txt,"يَعْمَلُ الْهَاتِفُ عَلَى نِظَامِ تَشْغِيلِ أَنْدْرُويِدْ وَأُضِيفَ إِلَيْهِ بَرْنَامَجٌ لِلتَّرْجَمَةِ الْفَوْرِيَّةِ بَيْنَ تِسْعِ لُغَاتٍ يُمْكِنُ أَنْ يَعْمَلَ حَتَّى بِلَا اتِّصَالٍ بِالْإِنْتَرْنِتْ، إِلَّا أَنَّ اللُّغَةَ الْعَرَبِيَّةَ لَيْسَتْ بَيْنَ لُغَاتِ التَّرْجَمَةِ.
مِنَ الْمُخَطَّطِ أَنْ يُطْرَحَ الْجِهَازُ فِي الْأَسْوَاقِ فِي الرُّبْعِ الثَّانِي مِنَ السَّنَةِ الْجَارِيَةِ فِي 155 بَلَدٍ، وَهُوَ يَعْمَلُ عَلَى نِظَامِ اتِّصَالَاتِ الْجِيلَيْنِ الرَّابِعِ وَالثَّالِثِ، وَسَوْفَ يُتَاحُ بِلَوْنَيْنِ هُمَا الْأَبْيَضُ وَالْأَسْوَدُ.
","يعمل الهاتف على نظام تشغيل أندرويد وأضيف إليه برنامج للترجمة الفورية بين تسع لغات يمكن أن يعمل حتى بلا اتصال بالإنترنت، إلا أن اللغة العربية ليست بين لغات الترجمة.
من المخطط أن يطرح الجهاز في الأسواق في الربع الثاني من السنة الجارية في 155 بلد، وهو يعمل على نظام اتصالات الجيلين الرابع والثالث، وسوف يتاح بلونين هما الأبيض والأسود.
"
WikiNewsTruth.txt,أَعْلَنَ مَوْقِعُ كُورَةْ عَنِ اخْتِيَارَاتِ اللَّاعِبِينَ الْأَفْضَلِ عَلَى مُسْتَوَى الْوَطَنِ الْعَرَبِيِّ خِلَالَ الْعَامِ الْمَاضِي 2013 وَفَضَّلَ الْمَوْقِعُ الْإِعْلَانَ عَنْ كُلِّ بَلَدٍ عَلَى حِدَةٍ، وَكَانَتِ الِانْطِلَاقَةُ مِنَ الْكُوَيْتِ حَيْثُ حَصَلَ الْحَارِسُ الْمُخَضْرَمُ نَوَّافُ الْخَالِدِي، الْقَادِسِيَّةِ،,أعلن موقع كورة عن اختيارات اللاعبين الأفضل على مستوى الوطن العربي خلال العام الماضي 2013 وفضل الموقع الإعلان عن كل بلد على حدة، وكانت الانطلاقة من الكويت حيث حصل الحارس المخضرم نواف الخالدي، القادسية،
WikiNewsTruth.txt,عَلَى لَقَبِ الْحَارِسِ الْأَفْضَلِ فِي عَامِ 2013 فِيمَا حَصَلَ اللَّاعِبُ التُّونِسِيُّ الشَّهِيرُ عِصَامُ جُمْعَةَ لَاعِبُ نَادِي الْكُوَيْتِ عَلَى لَقَبِ أَفْضَلِ لَاعِبٍ مُحْتَرِفٍ بَعْدَ دَوْرِهِ الْبَارِزِ فِي فَوْزِ الْعَمِيدِ بِلَقَبِ كَأْسِ الِاتِّحَادِ الْآسْيَوِيِّ النُّسْخَةِ السَّابِقَةِ وَحُصُولِهِ عَلَى لَقَبِ هَدَّافِ الْبُطُولَةِ وَجَاءَ زَمِيلُهُ فِي الْفَرِيقِ جَرَّاحُ الْعِتِيقِي كَأَفْضَلِ لَاعِبٍ صَاحِبِ رُوحٍ رِيَاضِيَّةٍ لِمَا يَتَمَيَّزُ بِهِ اللَّاعِبُ مِنْ خُلُقٍ قَوِيمٍ وَسُلُوكٍ رَفِيعٍ يُحْسَدُ عَلَيْهِ،,على لقب الحارس الأفضل في عام 2013 فيما حصل اللاعب التونسي الشهير عصام جمعة لاعب نادي الكويت على لقب أفضل لاعب محترف بعد دوره البارز في فوز العميد بلقب كأس الاتحاد الآسيوي النسخة السابقة وحصوله على لقب هداف البطولة وجاء زميله في الفريق جراح العتيقي كأفضل لاعب صاحب روح رياضية لما يتميز به اللاعب من خلق قويم وسلوك رفيع يحسد عليه،
WikiNewsTruth.txt,وَنَالَ الْمُدَرِّبُ الْمَعْرُوفُ مُحَمَّدُ إِبْرَاهِيمَ، الْقَادِسِيَّةِ، لَقَبَ أَفْضَلِ مُدَرَّبٍ مَحَلِّيٍّ بَعْدَ نَجَاحِهِ مَعَ الْقَادِسِيَّةِ فِي عَامِ 2013 بِشَكْلٍ مَلْحُوظٍ وَمِنْ جَانِبِهِ حَسَمَ الْمُحَلِّلُ الشَّهِيرُ طَارِقُ الْجَلَاهِمَةِ لَقَبَ أَفْضَلِ مُحَلِّلٍ كُرَوِيٍّ خِلَالَ عَامِ 2013 بَعْدَ أَدَائِهِ الْمُتَمَيِّزِ عَلَى قَنَوَاتِ الْجَزِيرَةِ الرِّيَاضِيَّةِ سَابِقًا بِي إِنْ سْبُورْتْ حَالِيًّا.,ونال المدرب المعروف محمد إبراهيم، القادسية، لقب أفضل مدرب محلي بعد نجاحه مع القادسية في عام 2013 بشكل ملحوظ ومن جانبه حسم المحلل الشهير طارق الجلاهمة لقب أفضل محلل كروي خلال عام 2013 بعد أدائه المتميز على قنوات الجزيرة الرياضية سابقا بي إن سبورت حاليا.
WikiNewsTruth.txt,"وَسَيَقُومُ فَرِيقُ عَمَلِ كُورَةْ بِحَسَبِ مَا أَعْلَنَ الْمَوْقِعُ بِتَكْرِيمِ النُّجُومِ فِي حَفْلٍ كَبِيرٍ بِحُضُورِ الْجَمَاهِيرِ وَكَوْكَبَةٍ مِنَ النُّجُومِ فِي الْحَادِي وَالثَّلَاثِينَ مِنَ الشَّهْرِ الْحَالِيِّ عَلَى مَلَاعِبِ جُولْ فِي نَادِي الشَّعْبِ الْبَحْرِيِّ وَعَقِبَ انْتِهَاءِ الْبُطُولَةِ الْأُولَى الَّتِي يُقِيمُهَا الْمَوْقِعُ عَلَى نَفْسِ الْمَلْعَبِ وَفِي نَفْسِ يَوْمِ التَّكْرِيمِ.
","وسيقوم فريق عمل كورة بحسب ما أعلن الموقع بتكريم النجوم في حفل كبير بحضور الجماهير وكوكبة من النجوم في الحادي والثلاثين من الشهر الحالي على ملاعب جول في نادي الشعب البحري وعقب انتهاء البطولة الأولى التي يقيمها الموقع على نفس الملعب وفي نفس يوم التكريم.
"
WikiNewsTruth.txt,"الْأَحَدَ الْقَادِمَ الْأَهْلِي يَسْعَى لِلْحِفَاظِ عَلَى رَقْمِهِ الْقِيَاسِيِّ بِالْيَابَانِ
تَبْدَأُ الْمُنَافَسَةُ فِي الْكَأْسِ الدَّوْلِيَّةِ لِلْأَنْدِيَةِ يَوْمَ الْأَحَدِ الْمُقْبِلِ فِي الْيَابَانِ بِمُبَارَاةٍ تَجْمَعُ "" الْأَهْلِي "" الْمِصْرِيَّ مَعَ فَرِيقِ "" الِاتِّحَادِ "" السُّعُودِيِّ فِي كَأْسِ الْعَالَمِ لِلْأَنْدِيَةِ. وَسَيَلْعَبُ "" الْأَهْلِي "" بِأُسْلُوبٍ عَصْرِيٍّ حَيْثُ يَأْمُلُ فِي تَحْقِيقِ فَوْزٍ جَدِيدٍ يُضَافُ إِلَى الرَّقْمِ الْقِيَاسِيِّ الَّذِي أَنْجَزَهُ عَبْرَ لَعِبِ 55 مُبَارَاةً مُتَتَالِيَةً لَمْ يَخْسَرْ فِي أَيٍّ مِنْهَا. ","الأحد القادم الأهلي يسعى للحفاظ على رقمه القياسي باليابان
تبدأ المنافسة في الكأس الدولية للأندية يوم الأحد المقبل في اليابان بمباراة تجمع "" الأهلي "" المصري مع فريق "" الاتحاد "" السعودي في كأس العالم للأندية. وسيلعب "" الأهلي "" بأسلوب عصري حيث يأمل في تحقيق فوز جديد يضاف إلى الرقم القياسي الذي أنجزه عبر لعب 55 مباراة متتالية لم يخسر في أي منها. "
WikiNewsTruth.txt,"النَّتَائِجُ
وَرُفِعَ أَمْرُ هَذِهِ الْمُبَارَاةِ لِلِاتِّحَادِيَّةِ الْجَزَائِرِيَّةِ لِكُرَةِ الْقَدَمِ الَّتِي سَتُقَرِّرُ إِذَا مَا كَانَتْ سَتَحْتَسِبُ نَتِيجَةَ الْمُبَارَاةِ لِصَالِحِ وِفَاقِ سِطِيفْ أَمْ أَنَّ الْمُبَارَاةَ أُجِّلَتْ وَسَيَتِمُّ لَعِبُهَا لَاحِقًا.
","النتائج
ورفع أمر هذه المباراة للاتحادية الجزائرية لكرة القدم التي ستقرر إذا ما كانت ستحتسب نتيجة المباراة لصالح وفاق سطيف أم أن المباراة أجلت وسيتم لعبها لاحقا.
"
WikiNewsTruth.txt,"وَالْفِيلْمُ دِرَامَا اجْتِمَاعِيَّةٌ يَرْوِي قِصَّةَ امْرَأَةٍ تَبْحَثُ عَنْ عَمَلٍ فَتُضْطَرُّ إِلَى اللُّجُوءِ إِلَى تَصَرُّفَاتٍ غَيْرِ عَادِيَّةٍ.
تَدُورُ قِصَّةُ الْفِيلْمِ عَنِ امْرَأَةٍ اسْمُهَا زَيْنَبُ تَعِيشُ حَيَاةً صَعْبَةً فِي إِحْدَى ضَوَاحِي إِسْطَنْبُولَ مَعَ أُمِّهَا الْعَجُوزِ وَابْنَتِهَا الْمَرِيضَةِ، وَتَدُورُ فِي إِسْطَنْبُولَ بَحْثًا عَنْ فُرْصَةِ عَمَلٍ، لَكِنَّهَا لَا تَلْقَى إِلَّا الذُّلَّ. وَعِنْدَهَا تُقَرِّرُ زَيْنَبُ اللُّجُوءَ إِلَى إِجْرَاءَاتٍ غَيْرِ مُعْتَادَةٍ.
","والفيلم دراما اجتماعية يروي قصة امرأة تبحث عن عمل فتضطر إلى اللجوء إلى تصرفات غير عادية.
تدور قصة الفيلم عن امرأة اسمها زينب تعيش حياة صعبة في إحدى ضواحي إسطنبول مع أمها العجوز وابنتها المريضة، وتدور في إسطنبول بحثا عن فرصة عمل، لكنها لا تلقى إلا الذل. وعندها تقرر زينب اللجوء إلى إجراءات غير معتادة.
"
WikiNewsTruth.txt,"وَيُذْكَرُ أَنَّ صِحَّتَهُ كَانَتْ قَدْ تَرَاجَعَتْ كَثِيرًا فِي الْفَتْرَةِ الْأَخِيرَةِ، وَكَانَ قَدْ عَادَ مُؤَخَّرًا مِنْ رِحْلَةٍ عِلَاجِيَّةٍ إِلَى لَنْدَنْ، وَكَانَ مِنَ الْمُفْتَرَضِ أَنْ يَعُودَ إِلَى هُنَاكَ لِتَلَقِّي الْمَزِيدِ مِنَ الْعِلَاجِ.
","ويذكر أن صحته كانت قد تراجعت كثيرا في الفترة الأخيرة، وكان قد عاد مؤخرا من رحلة علاجية إلى لندن، وكان من المفترض أن يعود إلى هناك لتلقي المزيد من العلاج.
"
WikiNewsTruth.txt,"وَلَحَّنَ عَدَدًا مِنَ الْأَغَانِي وَكَتَبَ الْمُوسِيقَا التَّصْوِيرِيَّةَ لِعَشَرَاتِ الْأَفْلَامِ الْمِصْرِيَّةِ، وَتَجَاوَزَ عَدَدُ أَلْحَانِهِ الْمِئَةَ وَالْخَمْسِينَ لِأَغَانِي فَنَّانِينَ مِصْرِيِّينَ وَمِنْ أَغْلِبِ دُوَلِ الْوَطَنِ الْعَرَبِيِّ، كَمَا شَارَكَ فِي أَكْثَرَ مِنْ خَمْسِينَ فِيلْمًا وَ 150 مُسَلْسَلٍ.
","ولحن عددا من الأغاني وكتب الموسيقا التصويرية لعشرات الأفلام المصرية، وتجاوز عدد ألحانه المئة والخمسين لأغاني فنانين مصريين ومن أغلب دول الوطن العربي، كما شارك في أكثر من خمسين فيلما و 150 مسلسل.
"
WikiNewsTruth.txt,"حَفْلُ تَكْرِيمِ وَرْدَةَ الْجَزَائِرِيَّةِ فِي أُوبِرَا دِمَشْقَ
قَدَّمَتْ فِرْقَةُ التَّخْتِ الشَّرْقِيِّ النِّسَائِيِّ السُّورِيِّ بِقِيَادَةِ وَفَاءَ سَفَرٍ أَوَّلَ أَمْسِ الْأَرْبِعَاءَ حَفْلَ تَكْرِيمٍ لِلْفَنَّانَةِ الرَّاحِلَةِ وَرْدَةَ الْجَزَائِرِيَّةِ عَلَى مَسْرَحِ دَارِ الْأُوبِرَا بِدِمَشْقَ، وَسَرَدَتْ فِي دَلِيلِ الْحَفْلِ سِيرَةَ الْفَنَّانَةِ الرَّاحِلَةِ. قَدَّمَتِ الْفِرْقَةُ خَمْسَ أَغَانٍ شَهِيرَةٍ لِوَرْدَةَ الْجَزَائِرِيَّةِ، وَمِنَ اللَّافِتِ لِلنَّظَرِ أَنَّ الْحُضُورَ كَانُوا كَثِيرِينَ نِسْبِيًّا رَغْمَ الْوَضْعِ الْمُتَوَتِّرِ فِي الْبِلَادِ.
","حفل تكريم وردة الجزائرية في أوبرا دمشق
قدمت فرقة التخت الشرقي النسائي السوري بقيادة وفاء سفر أول أمس الأربعاء حفل تكريم للفنانة الراحلة وردة الجزائرية على مسرح دار الأوبرا بدمشق، وسردت في دليل الحفل سيرة الفنانة الراحلة. قدمت الفرقة خمس أغان شهيرة لوردة الجزائرية، ومن اللافت للنظر أن الحضور كانوا كثيرين نسبيا رغم الوضع المتوتر في البلاد.
"
WikiNewsTruth.txt,"وَكَانَ بَيْنَ الْأَغَانِي الْمُقَدَّمَةِ أُغْنِيَةُ "" أَكْذِبُ عَلَيْكَ "" لِمُحَمَّدِ الْمُوجِي وَثَلَاثُ أَغَانٍ لِمُحَمَّدِ عَبْدِ الْوَهَّابِ، قَالَتْ مُشْرِفَةُ الْفِرْقَةِ وَفَاءُ سَفَرٍ: إِنَّهَا "" الْأَغَانِي الْمَحْبُوبَةُ وَالْمُتَدَاوَلَةُ جِدًّا لِوَرْدَةَ "". وَيُؤْخَذُ عَلَى الْفِرْقَةِ أَنَّهَا لَمْ تُقَدِّمْ أَيًّا مِنْ أَغَانِي الْفَتْرَةِ السُّورِيَّةِ لِوَرْدَةَ الْجَزَائِرِيَّةِ، وَالَّتِي كَانَ مِنَ الْمُمْكِنِ أَنْ تَجْعَلَ الْحَفْلَ فَرِيدًا مِنْ نَوْعِهِ.
","وكان بين الأغاني المقدمة أغنية "" أكذب عليك "" لمحمد الموجي وثلاث أغان لمحمد عبد الوهاب، قالت مشرفة الفرقة وفاء سفر: إنها "" الأغاني المحبوبة والمتداولة جدا لوردة "". ويؤخذ على الفرقة أنها لم تقدم أيا من أغاني الفترة السورية لوردة الجزائرية، والتي كان من الممكن أن تجعل الحفل فريدا من نوعه.
"
