filename,cleaned_sentence,unvowel_sentence
Our-Benchmark.csv,"عَبَّرَتْ كِيلِيَا عَنْ فَرْحَتِهَا بِإِنْجَازِهَا التَّارِيخِيِّ وَتَحَدَّثَتْ عَنْ إِمْكَانِيَّةِ الْعَوْدَةِ إِلَى تَمْثِيلِ مُنْتَخَبِ فَرَنْسَا مُسْتَقْبَلًا قَائِلَةً ""لَا أُفَكِّرُ فِي الرُّجُوعِ إِلَى الْوَرَاءِ، مَكَانِي فِي الْجَزَائِرِ وَأَنَا فَخُورَةٌ جِدًّا وَسَعِيدَةٌ بِتَمْثِيلِ هَذَا الْبَلَدِ"". بَعْدَ أَنْ رَفَضَهَا الِاتِّحَادُ الْفَرَنْسِيُّ لِلْجِمْبَازِ قَرَّرَتْ كِيلِيَا اللَّعِبَ لِلْوَطَنِ أَبِيهَا الْجَزَائِرِ فَازَتْ بِالْمِيدَالِيَةِ الذَّهَبِيَّةِ وَأَهْدَتْهَا لِوَطَنِهَا الَّذِي قَرَّرَ احْتِضَانَهَا وَالْيَوْمَ الْأَحَدَ، ","عبرت كيليا عن فرحتها بإنجازها التاريخي وتحدثت عن إمكانية العودة إلى تمثيل منتخب فرنسا مستقبلا قائلة ""لا أفكر في الرجوع إلى الوراء، مكاني في الجزائر وأنا فخورة جدا وسعيدة بتمثيل هذا البلد"". بعد أن رفضها الاتحاد الفرنسي للجمباز قررت كيليا اللعب للوطن أبيها الجزائر فازت بالميدالية الذهبية وأهدتها لوطنها الذي قرر احتضانها واليوم الأحد، "
Our-Benchmark.csv,"أَصْبَحَتْ كِيلِيَا ثَالِثَ امْرَأَةٍ جَزَائِرِيَّةٍ تَفُوزُ بِذَهَبِيَّةٍ فِي الْأُولِمْبِيَادِ بَعْدَ حَسِيبَةَ بُولْمَرْقَةَ وَنُورِيَةَ مَرَاحْ بَنِيدَةَ، لِيُعْزَفَ السَّلَامُ الْوَطَنِيُّ لِبِلَادِهَا فِي قَلْبِ فَرَنْسَا. كَمَا أَنَّهَا الذَّهَبِيَّةُ السَّادِسَةُ فِي تَارِيخِ الْجَزَائِرِ فِي الْأُولِمْبِيَادِ، وَالْأُولَى مُنْذُ تَوْفِيقِ مَخْلُوفِي فِي لَنْدَنْ 2012. وَقَالَتْ كِيلِيَا فِي تَصْرِيحَاتٍ تِلِفْزِيُونِيَّةٍ عَقِبَ التَّتْوِيجِ: ""الْأُمُورُ مَجْنُونَةٌ، وَأَنَا سَعِيدَةٌ بِالْمِيدَالِيَةِ، وَأُهْدِي الْمِيدَالِيَةَ لِشَعْبِ الْجَزَائِرِ. الْحُلْمُ تَحَقَّقَ، ","أصبحت كيليا ثالث امرأة جزائرية تفوز بذهبية في الأولمبياد بعد حسيبة بولمرقة ونورية مراح بنيدة، ليعزف السلام الوطني لبلادها في قلب فرنسا. كما أنها الذهبية السادسة في تاريخ الجزائر في الأولمبياد، والأولى منذ توفيق مخلوفي في لندن 2012. وقالت كيليا في تصريحات تلفزيونية عقب التتويج: ""الأمور مجنونة، وأنا سعيدة بالميدالية، وأهدي الميدالية لشعب الجزائر. الحلم تحقق، "
Our-Benchmark.csv,"وَأَنَا فَخُورَةٌ جِدًّا بِمَا حَقَّقْتُهُ. حَافَظْتُ عَلَى تَرْكِيزِي وَقُمْتُ بِالْحَرَكَاتِ اللَّازِمَةِ فِي الْوَقْتِ الْمُنَاسِبِ، وَأَشْكُرُ كُلَّ مَنْ سَانَدَنِي"". وَوَصَفَتِ اللَّجْنَةُ الْأُولِمْبِيَّةُ الْجَزَائِرِيَّةُ كِيلِيَا ""بِالْأُسْطُورَةِ""، وَكَتَبَتِ اللَّجْنَةُ فِي حِسَابِهَا فِي فَيْسْبُوكْ: ""فَخُورُونَ بِكِ يَا كَايْلِيَا، لَقَدْ أَظْهَرْتِ لِلْعَالَمِ قُوَّةَ وَعَزِيمَةَ الْجَزَائِرِ بِفَوْزِكِ الرَّائِعِ.. ","وأنا فخورة جدا بما حققته. حافظت على تركيزي وقمت بالحركات اللازمة في الوقت المناسب، وأشكر كل من ساندني"". ووصفت اللجنة الأولمبية الجزائرية كيليا ""بالأسطورة""، وكتبت اللجنة في حسابها في فيسبوك: ""فخورون بك يا كايليا، لقد أظهرت للعالم قوة وعزيمة الجزائر بفوزك الرائع.. "
Our-Benchmark.csv,"مِيدَالِيَةٌ ذَهَبِيَّةٌ تُزَيِّنُ رَقَبَتَكِ يَا بَطَلَتَنَا وَنَتَمَنَّى لَكِ الْمَزِيدَ مِنَ التَّأَلُّقِ. اقْرَأْ أَيْضًا
عِنْدَمَا قَالَ أَحَدُ أَسَاطِيرِ كُرَةِ الْقَدَمِ الْأَرْجَنْتِينِيِّ الْكُوتْ لِيُو مِيسِي
خَلِّينِي أَحْكِي عَنِ الْمُدَرِّبِينَ
نَصَائِحُ لِلْمُبْتَدِئِينَ فِي الْجِيمْ مُفِيدَةٌ جِدًّا
أَنَسْ جَابِرْ تُغَادِرُ بُطُولَةَ رُومَا
وَأَضَافَتْ: ""مَرْحَبًا بِكِ يَا أُسْطُورَةُ فِي حَضْرَةِ التَّارِيخِ فَأَنْتِ صَانِعَةُ تَارِيخِ جِمْبَازِ الْجَزَائِرِ"". ","ميدالية ذهبية تزين رقبتك يا بطلتنا ونتمنى لك المزيد من التألق. اقرأ أيضا
عندما قال أحد أساطير كرة القدم الأرجنتيني الكوت ليو ميسي
خليني أحكي عن المدربين
نصائح للمبتدئين في الجيم مفيدة جدا
أنس جابر تغادر بطولة روما
وأضافت: ""مرحبا بك يا أسطورة في حضرة التاريخ فأنت صانعة تاريخ جمباز الجزائر"". "
Our-Benchmark.csv,وَهَكَذَا أَصْبَحَتْ كِيلِيَا أَوَّلَ رِيَاضِيَّةٍ جَزَائِرِيَّةٍ وَإِفْرِيقِيَّةٍ تَحْصُلُ عَلَى مِيدَالِيَةٍ ذَهَبِيَّةٍ فِي الْجِمْبَازِ فِي الْأَلْعَابِ الْأُولِمْبِيَّةِ الَّتِي أُقِيمَتْ فِي فَرَنْسَا حَقَّقَتْ لَاعِبَةُ الْجِمْبَازِ الْجَزَائِرِيَّةُ عِدَّةَ إِنْجَازَاتٍ مِنْ بَيْنِهَا الْحُصُولُ عَلَى الْمِيدَالِيَةِ الذَّهَبِيَّةِ فِي الْبُطُولَةِ الْإِفْرِيقِيَّةِ الَّتِي احْتَضَنَهَا جَنُوبُ إِفْرِيقِيَا الْعَامَ الْمَاضِي كَمَا تَحَصَّلَتْ عَلَى الْمَرْكَزِ الْأَوَّلِ كِيلِيَا نُمُورْ تُهْدِي الذَّهَبِيَّةَ لِلْجَزَائِرِ كِيلِيَا نُمُورْ: ,وهكذا أصبحت كيليا أول رياضية جزائرية وإفريقية تحصل على ميدالية ذهبية في الجمباز في الألعاب الأولمبية التي أقيمت في فرنسا حققت لاعبة الجمباز الجزائرية عدة إنجازات من بينها الحصول على الميدالية الذهبية في البطولة الإفريقية التي احتضنها جنوب إفريقيا العام الماضي كما تحصلت على المركز الأول كيليا نمور تهدي الذهبية للجزائر كيليا نمور: 
Our-Benchmark.csv,"قِصَّةُ بَطَلَةِ الْجِمْبَازِ مِنْ فَرَنْسَا إِلَى تَمْثِيلِ الْجَزَائِرِ
وَانْتَزَعَتْ قِي يُوَانِ الصَّدَارَةَ بَعْدَ تَحْقِيقِ 15.500 نُقْطَةٍ، وَجَلَسَتْ تَنْتَظِرُ انْتِهَاءَ كَايْلِيَا مِنْ مُحَاوَلَتِهَا. وَقَدَّمَتْ كِيلِيَا أَدَاءً مُذْهِلًا لِتَنْتَزِعَ الْقِمَّةَ بَعْدَ الْحُصُولِ عَلَى 7.2 فِي دَرَجَةِ الصُّعُوبَةِ وَ 8.5 فِي التَّنْفِيذِ، وَكَانَتْ دُمُوعُهَا وَاضِحَةً بِمُجَرَّدِ انْتِهَائِهَا مِنْ تَأْدِيَةِ حَرَكَاتِهَا.","قصة بطلة الجمباز من فرنسا إلى تمثيل الجزائر
وانتزعت قي يوان الصدارة بعد تحقيق 15.500 نقطة، وجلست تنتظر انتهاء كايليا من محاولتها. وقدمت كيليا أداء مذهلا لتنتزع القمة بعد الحصول على 7.2 في درجة الصعوبة و 8.5 في التنفيذ، وكانت دموعها واضحة بمجرد انتهائها من تأدية حركاتها."
Our-Benchmark.csv,"مُحْتَوَيَاتٌ
1. الشُّورِيكُ
2. مَقَادِيرُ الشُّورِيكِ
3. طَرِيقَةُ عَمَلِ الشُّورِيكِ الشُّورِيكُ
جَرِّبِي مَعَنَا وَصْفَتَنَا الْيَوْمَ وَهِيَ طَرِيقَةُ عَمَلِ الشُّورِيكِ، مِنَ الْحَلْوَى الْمِصْرِيَّةِ السَّهْلَةِ وَاللَّذِيذَةِ، جَرِّبِيهَا عَلَى مَائِدَتِكِ وَقَدِّمِيهَا كَوَجَبَاتِ إِفْطَارٍ شَهِيَّةٍ سَيُحِبُّهَا صِغَارُكِ كَثِيرًا. ","محتويات
1. الشوريك
2. مقادير الشوريك
3. طريقة عمل الشوريك الشوريك
جربي معنا وصفتنا اليوم وهي طريقة عمل الشوريك، من الحلوى المصرية السهلة واللذيذة، جربيها على مائدتك وقدميها كوجبات إفطار شهية سيحبها صغارك كثيرا. "
Our-Benchmark.csv,"مَقَادِيرُ الشُّورِيكِ
1 مِلْعَقَةٌ كَبِيرَةٌ خَمِيرَةٌ فَوْرِيَّةٌ
1 كُوبُ مَاءٍ
1 كُوبُ دَقِيقٍ
1 مِلْعَقَةٌ صَغِيرَةٌ مِلْحٌ
1 كُوبُ سُكَّرٍ
1 كُوبُ زَيْتٍ
4 بَيْضٌ مَخْفُوقٌ
1 كُوبُ حَلِيبٍ دَافِئٍ لِلْعَجْنِ
2 مِلْعَقَةٌ كَبِيرَةٌ سَمْنٌ لِدَهْنِ الصِّينِيَّةِ
2 مِلْعَقَةٌ كَبِيرَةٌ سِمْسِمٌ
3 مِلْعَقَةٌ كَبِيرَةٌ مِنَ الْسُكَّرِ الْبُودْرَةِ طَرِيقَةُ عَمَلِ الشُّورِيكِ
ذَوِّبِي الْخَمِيرَةَ الْفَوْرِيَّةَ فِي الْمَاءِ ثُمَّ اتْرُكِي هَذَا الْمَزِيجَ جَانِبًا نِصْفَ سَاعَةٍ حَتَّى تَتَفَاعَلَ الْخَمِيرَةُ.
","مقادير الشوريك
1 ملعقة كبيرة خميرة فورية
1 كوب ماء
1 كوب دقيق
1 ملعقة صغيرة ملح
1 كوب سكر
1 كوب زيت
4 بيض مخفوق
1 كوب حليب دافئ للعجن
2 ملعقة كبيرة سمن لدهن الصينية
2 ملعقة كبيرة سمسم
3 ملعقة كبيرة من السكر البودرة طريقة عمل الشوريك
ذوبي الخميرة الفورية في الماء ثم اتركي هذا المزيج جانبا نصف ساعة حتى تتفاعل الخميرة.
"
Our-Benchmark.csv,"ضَعِي فِي وِعَاءٍ كَبِيرٍ كُلًّا مِنْ: الدَّقِيقِ، وَالْمِلْحِ، وَالسُّكَّرِ وَاخْلِطِيهِمْ جَيِّدًا.
أَضِيفِي إِلَى خَلِيطِ الدَّقِيقِ: الزَّيْتَ، وَ 3 مِنَ الْبَيْضِ الْمَخْفُوقِ، وَخَلِيطَ الْخَمِيرَةِ، وَالْحَلِيبَ الدَّافِئَ.
اعْجِنِي جَمِيعَ الْمُكَوِّنَاتِ السَّابِقَةِ مَعَ بَعْضِهَا الْبَعْضِ حَتَّى تَتَشَكَّلَ مَعَكِ عَجِينَةٌ.
اتْرُكِي الْعَجِينَةَ مُغَطَّاةً بِقِطْعَةِ قُمَاشٍ فِي مَكَانٍ دَافِئٍ حَتَّى تَخْتَمِرَ وَيَتَضَاعَفَ حَجْمُهَا.
اعْجِنِي الْعَجِينَةَ مَرَّةً أُخْرَى بَعْدَ التَّخَمُّرِ ثُمَّ شَكِّلِيهَا عَلَى هَيْئَةِ أَصَابِعَ.
","ضعي في وعاء كبير كلا من: الدقيق، والملح، والسكر واخلطيهم جيدا.
أضيفي إلى خليط الدقيق: الزيت، و 3 من البيض المخفوق، وخليط الخميرة، والحليب الدافئ.
اعجني جميع المكونات السابقة مع بعضها البعض حتى تتشكل معك عجينة.
اتركي العجينة مغطاة بقطعة قماش في مكان دافئ حتى تختمر ويتضاعف حجمها.
اعجني العجينة مرة أخرى بعد التخمر ثم شكليها على هيئة أصابع.
"
Our-Benchmark.csv,"لُفِّي الْعَجِينَةَ عَلَى شَكْلٍ دَائِرِيٍّ مَلْفُوفٍ ثُمَّ ضَعِيهَا فِي صِينِيَّةٍ مَدْهُونَةٍ بِالسَّمْنِ وَاتْرُكِيهَا تَتَخَمَّرُ قَلِيلًا.
ادْهَنِي وَجْهَ الْعَجِينَةِ بِالْبَيْضَةِ الْمَخْفُوقَةِ الْمُتَبَقِّيَةِ ثُمَّ رُشِّي السِّمْسِمَ.
أَدْخِلِي الصِّينِيَّةَ إِلَى الْفُرْنِ حَتَّى يَنْضَجَ الشُّورِيكُ ثُمَّ رُشِّيهِ بِالسُّكَّرِ الْبُودْرَةِ وَاتْرُكِيهِ يَبْرُدُ ثُمَّ قَدِّمِيهِ.","لفي العجينة على شكل دائري ملفوف ثم ضعيها في صينية مدهونة بالسمن واتركيها تتخمر قليلا.
ادهني وجه العجينة بالبيضة المخفوقة المتبقية ثم رشي السمسم.
أدخلي الصينية إلى الفرن حتى ينضج الشوريك ثم رشيه بالسكر البودرة واتركيه يبرد ثم قدميه."
Our-Benchmark.csv,الْمُوسُ هُوَ حَلْوَى فَرَنْسِيَّةٌ سَهْلَةُ التَّحْضِيرِ، وَيَتَمَيَّزُ بِقَوَامِهِ الْكِرِيمِيِّ النَّاعِمِ جِدًّا. وَأَحْيَانًا يُحَضَّرُ عَلَى هَيْئَةِ مُقَبِّلَاتٍ مَالِحَةٍ. وَأَشْهَرُ أَنْوَاعِ الْمُوسِ الْحُلْوِ، هُوَ مُوسُ الشُّوكُولَاتَةِ. وَهُوَ مِنَ الْحَلَوِيَّاتِ الْبَارِدَةِ الْمُفَضَّلَةِ فِي فَصْلِ الصَّيْفِ، وَتَتَنَوَّعُ طُرُقُ تَحْضِيرِهِ حَسَبَ الْمُكَوِّنَاتِ الْمُسْتَخْدَمَةِ، فَيُمْكِنُ تَحْضِيرُهُ مَعَ الْبَسْكَوِيتِ، أَوْ بِالْجِيلَاتِينِ. ,الموس هو حلوى فرنسية سهلة التحضير، ويتميز بقوامه الكريمي الناعم جدا. وأحيانا يحضر على هيئة مقبلات مالحة. وأشهر أنواع الموس الحلو، هو موس الشوكولاتة. وهو من الحلويات الباردة المفضلة في فصل الصيف، وتتنوع طرق تحضيره حسب المكونات المستخدمة، فيمكن تحضيره مع البسكويت، أو بالجيلاتين. 
Our-Benchmark.csv,وَعَلَى الرَّغْمِ أَنَّ مُكَوِّنَهُ الْأَسَاسِيَّ هُوَ الْبَيْضُ، ظَهَرَتْ بَعْضُ الْوَصَفَاتِ فِي الْآوِنَةِ الْأَخِيرَةِ لِتَحْضِيرِ حَلْوَى الْمُوسِ بِدُونِ اسْتِخْدَامِ الْبَيْضِ، وَخَاصَّةً لِمُتَّبِعِي الْحِمْيَةِ النَّبَاتِيَّةِ. لِهَذَا جَمَعْنَا لَكِ فِي هَذَا الْمَوْضُوعِ طُرُقًا مُخْتَلِفَةً لِتَحْضِيرِ الْمُوسِ سَوَاءً بِالْبَيْضِ أَوْ بِدُونِهِ. ,وعلى الرغم أن مكونه الأساسي هو البيض، ظهرت بعض الوصفات في الآونة الأخيرة لتحضير حلوى الموس بدون استخدام البيض، وخاصة لمتبعي الحمية النباتية. لهذا جمعنا لك في هذا الموضوع طرقا مختلفة لتحضير الموس سواء بالبيض أو بدونه. 
Our-Benchmark.csv,"مَقَادِيرُ مُوسِ الشُّوكُولَا:
4 بَيْضَاتٍ
⅔ كُوبٍ مِنَ الشُّوكُولَاتَةِ ½ كُوبٍ مِنَ الْسُكَّرِ
1 مِلْعَقَةٌ كَبِيرَةٌ مِنَ الزُّبْدَةِ 1 كُوبٌ كُوبُ مَاءٍ
1 كُوبُ كِرِيمَا طَازَجَةٍ
رَشَّةُ مِلْحٍ لِلتَّزْيِينِ:
شُوكُولَاتَةٌ مَبْشُورَةٌ طَرِيقَةُ مُوسِ الشُّوكُولَا:
فِي وِعَاءٍ، أَضِيفِي الشُّوكُولَاتَةَ وَالزُّبْدَةَ وَذَوِّبِيهِمْ فِي حَمَّامٍ مَائِيٍّ.
سَخِّنِي قِدْرًا عَلَى النَّارِ، أَضِيفِي السُّكَّرَ وَالْقَلِيلَ مِنَ الْمَاءِ، قَلِّبِيهِمْ حَتَّى يَذُوبَ السُّكَّرُ ثُمَّ ارْفَعِي الْقِدْرَ عَنِ النَّارِ.
","مقادير موس الشوكولا:
4 بيضات
⅔ كوب من الشوكولاتة ½ كوب من السكر
1 ملعقة كبيرة من الزبدة 1 كوب كوب ماء
1 كوب كريما طازجة
رشة ملح للتزيين:
شوكولاتة مبشورة طريقة موس الشوكولا:
في وعاء، أضيفي الشوكولاتة والزبدة وذوبيهم في حمام مائي.
سخني قدرا على النار، أضيفي السكر والقليل من الماء، قلبيهم حتى يذوب السكر ثم ارفعي القدر عن النار.
"
Our-Benchmark.csv,"أَضِيفِي الْبَيْضَ وَرَشَّةً مِنَ الْمِلْحِ، قَلِّبِي الْمُكَوِّنَاتِ جَيِّدًا.
أَضِيفِي الشُّوكُولَاتَةَ الذَّائِبَةَ إِلَى مَزِيجِ الْبَيْضِ وَاخْفِقِي جَيِّدًا ثُمَّ أَضِيفِي الْكِرِيمَا مَعَ الِاسْتِمْرَارِ فِي الْخَفْقِ.
قَدِّمِي الْمُوسَ فِي كَأْسِ التَّقْدِيمِ وَزَيِّنِيهِ بِالشُّوكُولَاتَةِ الْمَبْشُورَةِ وَالْكِرِيمَا. ","أضيفي البيض ورشة من الملح، قلبي المكونات جيدا.
أضيفي الشوكولاتة الذائبة إلى مزيج البيض واخفقي جيدا ثم أضيفي الكريما مع الاستمرار في الخفق.
قدمي الموس في كأس التقديم وزينيه بالشوكولاتة المبشورة والكريما. "
Our-Benchmark.csv,"مُوسُ الشُّوكُولَاتَةِ بِالْبَسْكَوِيتِ: مَقَادِيرُ مُوسِ الشُّوكُولَاتَةِ بِالْبَسْكَوِيتِ:
1 عُبْوَةُ بَسْكَوِيتٍ سَادَةٍ
4 مَلَاعِقَ كَبِيرَةٍ كَاكَاوٍ
2 عُبْوَةُ كِرِيمَا
½ مِلْعَقَةٍ صَغِيرَةٍ فَانِيلَا
½ كُوبٍ مِنَ الْسُكَّر الْحُبَيْبِيِّ طَرِيقَةُ عَمَلِ مُوسِ الشُّوكُولَاتَةِ بِالْبَسْكَوِيتِ:
فِي وِعَاءٍ، اخْفِقِي الْكِرِيمَا حَتَّى تَتَشَكَّلَ طَبَقَةُ رَغْوَةٍ، أَضِيفِي الْفَانِيلَا وَالْكَاكَاوَ. اسْتَمِرِّي بِالْخَفْقِ بِاسْتِخْدَامِ الْمِضْرَبِ الْكَهْرَبَائِيِّ.
أَضِيفِي السُّكَّرَ وَاسْتَمِرِّي فِي الْخَفْقِ.
","موس الشوكولاتة بالبسكويت: مقادير موس الشوكولاتة بالبسكويت:
1 عبوة بسكويت سادة
4 ملاعق كبيرة كاكاو
2 عبوة كريما
½ ملعقة صغيرة فانيلا
½ كوب من السكر الحبيبي طريقة عمل موس الشوكولاتة بالبسكويت:
في وعاء، اخفقي الكريما حتى تتشكل طبقة رغوة، أضيفي الفانيلا والكاكاو. استمري بالخفق باستخدام المضرب الكهربائي.
أضيفي السكر واستمري في الخفق.
"
Our-Benchmark.csv,"فِي صِينِيَّةٍ، وَزِّعِي الْبَسْكَوِيتَ فِي طَبَقَةٍ بِالْقَاعِ، ثُمَّ أَضِيفِي طَبَقَةً مِنْ مَزِيجِ الْكِرِيمَا.
وَزِّعِي طَبَقَةً أُخْرَى مِنَ الْبَسْكَوِيتِ، ثُمَّ اسْتَمِرِّي فِي تَكْرَارِ الطَّبَقَاتِ حَتَّى تَنْتَهِيَ الْكَمِّيَّاتُ لَدَيْكِ.
أَدْخِلِي الصِّينِيَّةَ الْبَرَّادَ لِمُدَّةِ 30 دَقِيقَةً، قَطِّعِي الْمُوسَ وَقَدِّمِيهِ بَارِدًا. ","في صينية، وزعي البسكويت في طبقة بالقاع، ثم أضيفي طبقة من مزيج الكريما.
وزعي طبقة أخرى من البسكويت، ثم استمري في تكرار الطبقات حتى تنتهي الكميات لديك.
أدخلي الصينية البراد لمدة 30 دقيقة، قطعي الموس وقدميه باردا. "
Our-Benchmark.csv,"مُوسُ الشُّوكُولَاتَةِ بِالْكَاكَاوِ: مَقَادِيرُ مُوسِ الشُّوكُولَاتَةِ بِالْكَاكَاوِ:
12 بَيْضَةً
8 مَلَاعِقَ كَبِيرَةٍ كَاكَاوٍ
8 مَلَاعِقَ كَبِيرَةٍ مِنَ الْسُكَّرِ الْبُودْرَةِ 100 غِرَامٍ مِنَ الزُّبْدَةِ
2 مِلْعَقَةٍ صَغِيرَةٍ مِنَ الْفَانِيلَا 6 أَلْوَاحِ مِنَ الشُّوكُولَاتَةِ الْدَاكِنَةِ، مُقَطَّعَةٍ مُكَعَّبَاتٍ طَرِيقَةُ عَمَلِ مُوسِ الشُّوكُولَاتَةِ بِالْكَاكَاوِ:
فِي وِعَاءٍ، ذَوِّبِي الشُّوكُولَاتَةَ فِي حَمَّامٍ مَائِيٍّ.
أَضِيفِي صَفَارَ الْبَيْضِ، الزُّبْدَةَ وَالْكَاكَاوَ إِلَى الشُّوكُولَاتَةِ. اخْفِقِي الْمُكَوِّنَاتِ حَتَّى تَمْتَزِجَ مَعًا.
","موس الشوكولاتة بالكاكاو: مقادير موس الشوكولاتة بالكاكاو:
12 بيضة
8 ملاعق كبيرة كاكاو
8 ملاعق كبيرة من السكر البودرة 100 غرام من الزبدة
2 ملعقة صغيرة من الفانيلا 6 ألواح من الشوكولاتة الداكنة، مقطعة مكعبات طريقة عمل موس الشوكولاتة بالكاكاو:
في وعاء، ذوبي الشوكولاتة في حمام مائي.
أضيفي صفار البيض، الزبدة والكاكاو إلى الشوكولاتة. اخفقي المكونات حتى تمتزج معا.
"
Our-Benchmark.csv,"اسْكُبِي الْمَزِيجَ فِي وِعَاءٍ كَبِيرٍ وَاتْرُكِيهِ جَانِبًا.
اخْفِقِي بَيَاضَ الْبَيْضِ بِالْمِضْرَبِ الْكَهْرَبَائِيِّ، حَتَّى يُصْبِحَ الْقَوَامُ كِرِيمِيًّا.
أَضِيفِي السُّكَّرَ إِلَى بَيَاضِ الْبَيْضِ تَدْرِيجِيًّا، مَعَ الِاسْتِمْرَارِ فِي الْخَفْقِ.
اسْكُبِي مَزِيجَ بَيَاضِ الْبَيْضِ فَوْقَ الشُّوكُولَاتَةِ، قَلِّبِي الْمَزِيجَ بِمِلْعَقَةٍ خَشَبِيَّةٍ حَتَّى يَتَجَانَسَ.
اسْكُبِي الْمُوسَ فِي كَاسَاتِ التَّقْدِيمِ، وَأَدْخِلِيهَا الْبَرَّادَ لِحِينِ التَّقْدِيمِ. ","اسكبي المزيج في وعاء كبير واتركيه جانبا.
اخفقي بياض البيض بالمضرب الكهربائي، حتى يصبح القوام كريميا.
أضيفي السكر إلى بياض البيض تدريجيا، مع الاستمرار في الخفق.
اسكبي مزيج بياض البيض فوق الشوكولاتة، قلبي المزيج بملعقة خشبية حتى يتجانس.
اسكبي الموس في كاسات التقديم، وأدخليها البراد لحين التقديم. "
Our-Benchmark.csv,"مُوسُ الشُّوكُولَاتَةِ بِدُونِ بَيْضٍ: مَقَادِيرُ مُوسِ الشُّوكُولَاتَةِ بِدُونِ بَيْضٍ:
250 غِرَامًا مِنَ الشُّوكُولَاتَةِ ¼ كُوبٍ كِرِيمَا مَخْفُوقَةٍ
250 غِرَامًا كِرِيمَا لِلْحَلَوِيَّاتِ
60 مِلِّيلِتْرًا مِنَ الْمَاءِ السَّاخِنِ
50 غِرَامًا مِنَ الزُّبْدَةِ طَرِيقَةُ عَمَلِ مُوسِ الشُّوكُولَاتَةِ بِدُونِ بَيْضٍ:
فِي قِدْرٍ عَلَى النَّارِ، سَخِّنِي الْمَاءَ وَالشُّوكُولَاتَةَ وَالزُّبْدَةَ، مَعَ التَّقْلِيبِ جَيِّدًا، حَتَّى تَذُوبَ الشُّوكُولَاتَةُ.
اخْفِقِي الْكِرِيمَا فِي وِعَاءٍ ثُمَّ أَضِيفِي لَهَا الْفَانِيلَا.
","موس الشوكولاتة بدون بيض: مقادير موس الشوكولاتة بدون بيض:
250 غراما من الشوكولاتة ¼ كوب كريما مخفوقة
250 غراما كريما للحلويات
60 مليلترا من الماء الساخن
50 غراما من الزبدة طريقة عمل موس الشوكولاتة بدون بيض:
في قدر على النار، سخني الماء والشوكولاتة والزبدة، مع التقليب جيدا، حتى تذوب الشوكولاتة.
اخفقي الكريما في وعاء ثم أضيفي لها الفانيلا.
"
Our-Benchmark.csv,"أَضِيفِي مَزِيجَ الشُّوكُولَاتَةِ وَالْكِرِيمَا الْمَخْفُوقَةِ إِلَى مَزِيجِ كِرِيمَا الْحَلَوِيَّاتِ، قَلِّبِيهِمْ مَعًا جَيِّدًا.
اسْكُبِي الْمُوسَ فِي كَاسَاتِ التَّقْدِيمِ، وَأَدْخِلِيهَا الْبَرَّادَ لِحِينِ التَّقْدِيمِ. ","أضيفي مزيج الشوكولاتة والكريما المخفوقة إلى مزيج كريما الحلويات، قلبيهم معا جيدا.
اسكبي الموس في كاسات التقديم، وأدخليها البراد لحين التقديم. "
Our-Benchmark.csv,"مُوسُ الشُّوكُولَاتَةِ بِالْجِيلَاتِينِ: مَقَادِيرُ مُوسِ الشُّوكُولَاتَةِ بِالْجِيلَاتِينِ:
1 عُبْوَةُ مِنَ الْحَلِيبِ الْمُكَثَّفِ الْمُحَلَّى
250 غِرَامًا مِنَ الشُّوكُولَاتَةِ 2 كُوبٍ كِرِيمَا مَخْفُوقَةٍ
4 ظَرْفِ جِيلَاتِينٍ، مُذَابٍ فِي ¼ كُوبٍ مَاءٍ سَاخِنٍ
1 عُبْوَةُ زَبَادِي
1 مِلْعَقَةٌ كَبِيرَةٌ نِسْكَافِيهْ طَرِيقَةُ عَمَلِ مُوسِ الشُّوكُولَاتَةِ بِالْجِيلَاتِينِ:
فِي قِدْرٍ عَلَى النَّارِ، سَخِّنِي الْحَلِيبَ. أَضِيفِي الشُّوكُولَاتَةَ وَقَلِّبِي الْمَزِيجَ حَتَّى تَذُوبَ الشُّوكُولَاتَةُ تَمَامًا.
أَضِيفِي الْجِيلَاتِينَ وَالنِّسْكَافِيهَ، مَعَ الِاسْتِمْرَارِ بِالتَّحْرِيكِ حَتَّى يَمْتَزِجَ الْخَلِيطُ.
","موس الشوكولاتة بالجيلاتين: مقادير موس الشوكولاتة بالجيلاتين:
1 عبوة من الحليب المكثف المحلى
250 غراما من الشوكولاتة 2 كوب كريما مخفوقة
4 ظرف جيلاتين، مذاب في ¼ كوب ماء ساخن
1 عبوة زبادي
1 ملعقة كبيرة نسكافيه طريقة عمل موس الشوكولاتة بالجيلاتين:
في قدر على النار، سخني الحليب. أضيفي الشوكولاتة وقلبي المزيج حتى تذوب الشوكولاتة تماما.
أضيفي الجيلاتين والنسكافيه، مع الاستمرار بالتحريك حتى يمتزج الخليط.
"
